no_of_dependents,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,education_ Graduate,education_ Not Graduate,self_employed_ No,self_employed_ Yes,loan_status
0.4,0.7731958762886597,0.5280612244897959,0.5555555555555556,0.20000000000000007,0.5547945205479452,0.22164948453608246,0.6984536082474226,0.7142857142857143,0.0,1.0,0.0,1.0, Rejected
0.6000000000000001,0.5051546391752577,0.45663265306122447,0.4444444444444445,0.15833333333333333,0.00684931506849315,0.41237113402061853,0.3917525773195876,0.4285714285714286,0.0,1.0,1.0,0.0, Rejected
0.4,0.3814432989690722,0.23979591836734693,0.3333333333333333,0.39833333333333343,0.1541095890410959,0.3917525773195876,0.1958762886597938,0.34693877551020413,1.0,0.0,0.0,1.0, Rejected
0.4,0.3195876288659794,0.2653061224489796,0.3333333333333333,0.8433333333333335,0.1986301369863014,0.03092783505154639,0.288659793814433,0.33333333333333337,0.0,1.0,0.0,1.0, Approved
0.8,0.8969072164948453,0.6632653061224489,0.4444444444444445,0.11499999999999999,0.821917808219178,0.36082474226804123,0.6984536082474226,0.8231292517006803,1.0,0.0,0.0,1.0, Rejected
0.2,0.3917525773195876,0.24999999999999997,0.7777777777777777,0.2516666666666667,0.24315068493150682,0.20103092783505155,0.36082474226804123,0.2653061224489796,1.0,0.0,0.0,1.0, Rejected
1.0,0.4845360824742268,0.3979591836734694,0.3333333333333333,0.3416666666666667,0.4280821917808219,0.25257731958762886,0.37628865979381443,0.41496598639455784,0.0,1.0,0.0,1.0, Rejected
0.0,0.8865979381443299,0.645408163265306,0.4444444444444445,0.6916666666666667,0.8698630136986302,0.12886597938144329,0.8917525773195877,0.5850340136054423,0.0,1.0,0.0,1.0, Approved
0.0,0.16494845360824742,0.09183673469387756,0.0,0.7733333333333334,0.07876712328767123,0.03608247422680412,0.08247422680412371,0.0816326530612245,0.0,1.0,0.0,1.0, Approved
1.0,0.8865979381443299,0.568877551020408,0.4444444444444445,0.09500000000000008,0.273972602739726,0.44329896907216493,0.46134020618556704,0.33333333333333337,1.0,0.0,1.0,0.0, Rejected
0.0,0.5051546391752577,0.49999999999999994,0.5555555555555556,0.9450000000000001,0.06506849315068493,0.36597938144329895,0.4639175257731959,0.38775510204081637,0.0,1.0,1.0,0.0, Approved
0.8,0.04123711340206185,0.038265306122448974,0.2222222222222222,0.9183333333333334,0.00684931506849315,0.05670103092783505,0.04639175257731959,0.054421768707483,1.0,0.0,1.0,0.0, Approved
0.8,0.05154639175257732,0.05867346938775509,0.6666666666666665,0.7266666666666668,0.07534246575342465,0.03092783505154639,0.041237113402061855,0.0272108843537415,1.0,0.0,1.0,0.0, Approved
0.2,0.6391752577319587,0.4489795918367347,0.2222222222222222,0.45833333333333337,0.22945205479452052,0.3917525773195876,0.5876288659793815,0.36054421768707484,1.0,0.0,0.0,1.0, Approved
1.0,0.9896907216494845,0.5841836734693877,0.4444444444444445,0.19333333333333336,0.3801369863013699,0.8917525773195876,0.5489690721649485,0.5782312925170069,0.0,1.0,0.0,1.0, Rejected
0.8,0.5051546391752577,0.4030612244897959,0.6666666666666665,0.22666666666666668,0.3938356164383562,0.13917525773195877,0.32989690721649484,0.45578231292517013,1.0,0.0,1.0,0.0, Rejected
0.4,0.4020618556701031,0.2755102040816327,0.3333333333333333,0.15000000000000002,0.030821917808219176,0.15979381443298968,0.2525773195876289,0.23129251700680273,0.0,1.0,1.0,0.0, Rejected
0.4,0.288659793814433,0.17091836734693877,0.1111111111111111,0.4800000000000001,0.18493150684931509,0.17525773195876287,0.29896907216494845,0.23129251700680273,1.0,0.0,1.0,0.0, Approved
1.0,0.9381443298969071,0.770408163265306,0.8888888888888888,0.9016666666666668,0.6643835616438356,0.5309278350515464,0.884020618556701,0.5918367346938775,1.0,0.0,0.0,1.0, Approved
1.0,0.22680412371134018,0.21938775510204078,0.0,0.7416666666666667,0.06164383561643835,0.10309278350515463,0.22938144329896906,0.14285714285714288,1.0,0.0,0.0,1.0, Approved
0.8,0.7835051546391752,0.645408163265306,0.1111111111111111,0.6083333333333334,0.03767123287671233,0.11855670103092783,0.6958762886597938,0.5578231292517007,1.0,0.0,0.0,1.0, Approved
1.0,0.1134020618556701,0.07142857142857142,0.7777777777777777,0.8766666666666667,0.010273972602739725,0.08762886597938144,0.12371134020618557,0.09523809523809525,0.0,1.0,0.0,1.0, Approved
1.0,0.4020618556701031,0.2525510204081633,0.5555555555555556,0.21833333333333338,0.21575342465753422,0.1134020618556701,0.34536082474226804,0.29251700680272114,1.0,0.0,1.0,0.0, Rejected
0.2,0.4536082474226804,0.461734693877551,0.4444444444444445,0.17166666666666675,0.010273972602739725,0.4536082474226804,0.4381443298969072,0.19727891156462588,0.0,1.0,0.0,1.0, Rejected
0.2,0.21649484536082472,0.1607142857142857,0.0,0.09500000000000008,0.2054794520547945,0.010309278350515464,0.14690721649484537,0.14965986394557823,1.0,0.0,1.0,0.0, Rejected
0.8,0.8762886597938143,0.711734693877551,0.5555555555555556,0.41333333333333344,0.4075342465753425,0.5103092783505154,0.5025773195876289,0.5782312925170069,0.0,1.0,0.0,1.0, Rejected
0.4,0.8556701030927835,0.4744897959183673,0.8888888888888888,0.29666666666666675,0.8184931506849316,0.8402061855670103,0.6597938144329897,0.7755102040816327,0.0,1.0,1.0,0.0, Rejected
0.8,0.8659793814432989,0.6760204081632653,0.5555555555555556,0.8366666666666667,0.2568493150684932,0.14432989690721648,0.8195876288659794,0.7959183673469389,0.0,1.0,0.0,1.0, Approved
1.0,0.16494845360824742,0.1301020408163265,0.6666666666666665,0.07833333333333337,0.13356164383561642,0.06701030927835051,0.11855670103092783,0.11564625850340136,0.0,1.0,1.0,0.0, Rejected
0.8,0.7113402061855669,0.6862244897959183,0.7777777777777777,0.8733333333333335,0.08561643835616438,0.41237113402061853,0.5695876288659794,0.2653061224489796,1.0,0.0,1.0,0.0, Approved
0.6000000000000001,0.15463917525773194,0.14030612244897958,0.4444444444444445,0.3733333333333334,0.14383561643835618,0.14948453608247422,0.16237113402061856,0.054421768707483,1.0,0.0,0.0,1.0, Rejected
0.0,0.7731958762886597,0.7397959183673468,0.6666666666666665,0.8350000000000002,0.21575342465753422,0.6082474226804123,0.595360824742268,0.3197278911564626,0.0,1.0,1.0,0.0, Approved
0.4,0.36082474226804123,0.2270408163265306,0.4444444444444445,0.865,0.2945205479452055,0.10309278350515463,0.25515463917525777,0.2108843537414966,0.0,1.0,1.0,0.0, Approved
1.0,0.9484536082474226,0.5841836734693877,0.6666666666666665,0.9750000000000001,0.5821917808219178,0.06185567010309278,0.8917525773195877,0.3197278911564626,0.0,1.0,0.0,1.0, Approved
0.0,0.6494845360824741,0.3622448979591837,0.5555555555555556,0.7583333333333333,0.3116438356164384,0.61340206185567,0.5283505154639175,0.23129251700680273,1.0,0.0,1.0,0.0, Approved
1.0,0.16494845360824742,0.16581632653061223,0.8888888888888888,0.2616666666666667,0.07876712328767123,0.05670103092783505,0.09020618556701031,0.09523809523809525,1.0,0.0,1.0,0.0, Rejected
0.2,0.5051546391752577,0.3826530612244898,0.1111111111111111,0.7016666666666667,0.24315068493150682,0.31443298969072164,0.3865979381443299,0.40136054421768713,0.0,1.0,1.0,0.0, Approved
0.6000000000000001,0.30927835051546393,0.26785714285714285,0.1111111111111111,0.8883333333333334,0.09246575342465753,0.05154639175257732,0.21649484536082472,0.17687074829931973,0.0,1.0,1.0,0.0, Approved
0.0,0.12371134020618556,0.12244897959183675,0.2222222222222222,0.9833333333333334,0.14383561643835618,0.0979381443298969,0.12628865979381443,0.1292517006802721,1.0,0.0,0.0,1.0, Approved
0.2,0.9690721649484535,0.9081632653061223,0.3333333333333333,0.39,0.8424657534246576,0.9123711340206185,0.8144329896907216,0.3673469387755102,1.0,0.0,0.0,1.0, Rejected
0.2,0.16494845360824742,0.10459183673469388,0.3333333333333333,0.6483333333333334,0.11301369863013698,0.12886597938144329,0.09020618556701031,0.108843537414966,1.0,0.0,0.0,1.0, Approved
0.0,0.8556701030927835,0.5025510204081632,0.7777777777777777,0.81,0.4589041095890411,0.38144329896907214,0.4484536082474227,0.6054421768707483,1.0,0.0,0.0,1.0, Approved
0.6000000000000001,0.23711340206185563,0.21683673469387754,0.5555555555555556,0.3966666666666667,0.17123287671232879,0.09278350515463918,0.2268041237113402,0.22448979591836737,0.0,1.0,0.0,1.0, Rejected
0.2,0.22680412371134018,0.21683673469387754,0.8888888888888888,0.19000000000000006,0.1267123287671233,0.1134020618556701,0.17525773195876287,0.17006802721088438,0.0,1.0,0.0,1.0, Rejected
0.2,0.7525773195876289,0.7525510204081632,0.8888888888888888,0.7833333333333334,0.05136986301369863,0.26804123711340205,0.7139175257731959,0.5918367346938775,1.0,0.0,0.0,1.0, Approved
0.0,0.7422680412371133,0.6428571428571428,0.2222222222222222,0.2716666666666667,0.0821917808219178,0.28865979381443296,0.6829896907216495,0.5714285714285715,0.0,1.0,1.0,0.0, Rejected
0.6000000000000001,0.7525773195876289,0.6326530612244897,0.8888888888888888,0.42333333333333334,0.4315068493150685,0.4072164948453608,0.7268041237113402,0.3197278911564626,1.0,0.0,0.0,1.0, Approved
0.0,0.09278350515463918,0.06377551020408163,0.8888888888888888,0.21833333333333338,0.02054794520547945,0.015463917525773195,0.10309278350515463,0.09523809523809525,1.0,0.0,0.0,1.0, Rejected
0.0,0.44329896907216493,0.3622448979591837,0.0,0.7766666666666668,0.2123287671232877,0.4329896907216495,0.43556701030927836,0.44897959183673475,0.0,1.0,1.0,0.0, Approved
0.6000000000000001,0.556701030927835,0.5255102040816326,0.6666666666666665,0.5816666666666668,0.1404109589041096,0.5515463917525774,0.327319587628866,0.5578231292517007,0.0,1.0,0.0,1.0, Approved
0.8,0.05154639175257732,0.04846938775510204,0.2222222222222222,0.6333333333333333,0.0136986301369863,0.010309278350515464,0.056701030927835044,0.020408163265306124,1.0,0.0,1.0,0.0, Approved
0.4,0.6391752577319587,0.6020408163265305,0.8888888888888888,0.7416666666666667,0.5102739726027398,0.20618556701030927,0.4123711340206186,0.4761904761904762,0.0,1.0,1.0,0.0, Approved
0.8,0.5773195876288659,0.3494897959183674,0.7777777777777777,0.3833333333333334,0.13356164383561642,0.5824742268041236,0.5644329896907216,0.3673469387755102,1.0,0.0,1.0,0.0, Rejected
0.4,0.7835051546391752,0.5586734693877551,0.4444444444444445,0.7250000000000001,0.3356164383561644,0.23711340206185566,0.5850515463917526,0.46938775510204084,1.0,0.0,1.0,0.0, Approved
0.6000000000000001,0.5876288659793814,0.3596938775510204,0.4444444444444445,0.18000000000000005,0.08561643835616438,0.26288659793814434,0.5850515463917526,0.25170068027210885,1.0,0.0,1.0,0.0, Rejected
0.8,0.7216494845360825,0.5765306122448979,0.8888888888888888,0.595,0.5034246575342466,0.020618556701030927,0.44072164948453607,0.5986394557823129,1.0,0.0,1.0,0.0, Approved
0.0,0.7525773195876289,0.6326530612244897,0.6666666666666665,0.9616666666666667,0.7226027397260274,0.5876288659793815,0.4278350515463918,0.7278911564625851,1.0,0.0,1.0,0.0, Approved
1.0,0.5154639175257731,0.29336734693877553,0.8888888888888888,0.685,0.4931506849315069,0.26288659793814434,0.3917525773195876,0.30612244897959184,0.0,1.0,0.0,1.0, Approved
0.8,0.4123711340206186,0.23724489795918366,1.0,0.9383333333333335,0.2568493150684932,0.04639175257731959,0.2268041237113402,0.23129251700680273,0.0,1.0,0.0,1.0, Approved
0.8,0.24742268041237112,0.21683673469387754,0.4444444444444445,0.6366666666666667,0.15753424657534248,0.2422680412371134,0.2577319587628866,0.108843537414966,0.0,1.0,1.0,0.0, Approved
1.0,0.3195876288659794,0.24744897959183673,0.5555555555555556,0.31500000000000006,0.07191780821917808,0.02577319587628866,0.17783505154639176,0.1904761904761905,0.0,1.0,1.0,0.0, Rejected
0.4,0.4020618556701031,0.3903061224489796,0.5555555555555556,0.8966666666666667,0.1917808219178082,0.24742268041237112,0.3814432989690722,0.1836734693877551,1.0,0.0,1.0,0.0, Approved
1.0,0.8865979381443299,0.7397959183673468,0.4444444444444445,0.43333333333333335,0.5787671232876712,0.7164948453608248,0.7938144329896907,0.6734693877551021,1.0,0.0,1.0,0.0, Approved
1.0,0.5876288659793814,0.4005102040816326,0.2222222222222222,0.8300000000000001,0.547945205479452,0.25773195876288657,0.30927835051546393,0.2108843537414966,0.0,1.0,0.0,1.0, Approved
1.0,0.5257731958762886,0.33418367346938777,0.3333333333333333,0.6983333333333335,0.05821917808219178,0.010309278350515464,0.28608247422680416,0.36054421768707484,1.0,0.0,1.0,0.0, Approved
0.6000000000000001,0.10309278350515463,0.07142857142857142,0.4444444444444445,0.2300000000000001,0.0547945205479452,0.1134020618556701,0.09278350515463918,0.06802721088435375,0.0,1.0,1.0,0.0, Rejected
0.0,0.6907216494845361,0.5561224489795917,1.0,0.0050000000000000044,0.4691780821917808,0.23711340206185566,0.5592783505154639,0.46938775510204084,0.0,1.0,0.0,1.0, Rejected
0.0,0.16494845360824742,0.09948979591836735,0.2222222222222222,0.8933333333333333,0.04794520547945205,0.0979381443298969,0.16752577319587628,0.1360544217687075,0.0,1.0,1.0,0.0, Approved
1.0,0.12371134020618556,0.06887755102040817,0.2222222222222222,0.7566666666666668,0.1232876712328767,0.13917525773195877,0.12886597938144329,0.09523809523809525,0.0,1.0,1.0,0.0, Approved
0.2,0.8969072164948453,0.808673469387755,0.7777777777777777,0.685,0.1506849315068493,0.06185567010309278,0.5618556701030928,0.35374149659863946,0.0,1.0,0.0,1.0, Approved
0.2,0.4536082474226804,0.3469387755102041,0.3333333333333333,0.3666666666666667,0.4589041095890411,0.32989690721649484,0.24484536082474226,0.14965986394557823,0.0,1.0,1.0,0.0, Rejected
0.6000000000000001,0.3195876288659794,0.20918367346938774,0.5555555555555556,0.4766666666666667,0.2602739726027397,0.26288659793814434,0.19329896907216496,0.2653061224489796,1.0,0.0,0.0,1.0, Approved
0.8,0.4639175257731959,0.29846938775510207,0.0,0.19333333333333336,0.20205479452054792,0.422680412371134,0.327319587628866,0.46258503401360546,1.0,0.0,0.0,1.0, Rejected
1.0,0.3195876288659794,0.29336734693877553,0.7777777777777777,0.9083333333333334,0.2089041095890411,0.07731958762886598,0.22938144329896906,0.17687074829931973,1.0,0.0,1.0,0.0, Approved
0.6000000000000001,0.7835051546391752,0.41581632653061223,1.0,0.9933333333333334,0.4280821917808219,0.5567010309278351,0.7783505154639175,0.3741496598639456,1.0,0.0,1.0,0.0, Approved
0.8,0.020618556701030927,0.030612244897959183,0.0,0.615,0.0,0.03092783505154639,0.015463917525773196,0.034013605442176874,0.0,1.0,0.0,1.0, Approved
0.4,0.6494845360824741,0.6326530612244897,1.0,0.9133333333333333,0.3972602739726028,0.44329896907216493,0.44072164948453607,0.29931972789115646,0.0,1.0,0.0,1.0, Approved
0.6000000000000001,0.6597938144329897,0.3647959183673469,0.4444444444444445,0.9016666666666668,0.5273972602739726,0.6237113402061856,0.37371134020618557,0.40816326530612246,1.0,0.0,1.0,0.0, Approved
0.0,0.7113402061855669,0.5051020408163265,0.7777777777777777,0.76,0.2773972602739726,0.25773195876288657,0.44587628865979384,0.3673469387755102,1.0,0.0,0.0,1.0, Approved
0.6000000000000001,0.010309278350515462,0.005102040816326529,0.2222222222222222,0.14333333333333342,0.030821917808219176,0.010309278350515464,0.02319587628865979,0.006802721088435375,0.0,1.0,0.0,1.0, Rejected
0.6000000000000001,0.12371134020618556,0.1301020408163265,1.0,0.00666666666666671,0.06164383561643835,0.06701030927835051,0.06701030927835051,0.054421768707483,1.0,0.0,0.0,1.0, Rejected
0.2,0.422680412371134,0.40816326530612246,0.6666666666666665,0.8200000000000001,0.017123287671232876,0.020618556701030927,0.25515463917525777,0.272108843537415,0.0,1.0,0.0,1.0, Rejected
0.4,0.4536082474226804,0.41836734693877553,0.0,0.81,0.010273972602739725,0.30412371134020616,0.3505154639175258,0.41496598639455784,0.0,1.0,1.0,0.0, Approved
0.6000000000000001,0.29896907216494845,0.2780612244897959,0.7777777777777777,0.9416666666666667,0.1267123287671233,0.23711340206185566,0.16237113402061856,0.28571428571428575,1.0,0.0,1.0,0.0, Approved
0.0,0.7010309278350515,0.5943877551020408,0.6666666666666665,0.605,0.476027397260274,0.4690721649484536,0.5412371134020618,0.489795918367347,0.0,1.0,1.0,0.0, Approved
0.0,0.020618556701030927,0.022959183673469385,0.6666666666666665,0.9816666666666667,0.0410958904109589,0.010309278350515464,0.010309278350515462,0.01360544217687075,1.0,0.0,0.0,1.0, Approved
0.4,0.14432989690721648,0.10204081632653061,1.0,0.3533333333333334,0.11301369863013698,0.12886597938144329,0.15463917525773196,0.06122448979591837,0.0,1.0,0.0,1.0, Rejected
0.8,0.8659793814432989,0.568877551020408,0.6666666666666665,0.7150000000000001,0.0136986301369863,0.8350515463917526,0.520618556701031,0.8095238095238095,0.0,1.0,1.0,0.0, Approved
0.2,0.15463917525773194,0.13520408163265304,0.0,0.9700000000000002,0.1095890410958904,0.13402061855670103,0.16494845360824742,0.108843537414966,0.0,1.0,0.0,1.0, Approved
0.8,0.556701030927835,0.4387755102040816,0.4444444444444445,0.38,0.4897260273972603,0.11855670103092783,0.3041237113402062,0.489795918367347,0.0,1.0,0.0,1.0, Rejected
0.8,0.3711340206185567,0.37244897959183676,1.0,0.21333333333333337,0.226027397260274,0.18041237113402062,0.30670103092783507,0.17006802721088438,0.0,1.0,1.0,0.0, Rejected
0.4,0.061855670103092786,0.0510204081632653,0.5555555555555556,0.07000000000000006,0.07876712328767123,0.06701030927835051,0.03865979381443299,0.054421768707483,1.0,0.0,0.0,1.0, Rejected
0.6000000000000001,0.6288659793814433,0.5994897959183673,0.4444444444444445,0.7666666666666668,0.4383561643835617,0.06701030927835051,0.46649484536082475,0.5986394557823129,0.0,1.0,1.0,0.0, Approved
0.8,0.4639175257731959,0.4260204081632653,0.1111111111111111,0.10666666666666669,0.10273972602739725,0.23711340206185566,0.47680412371134023,0.4217687074829932,1.0,0.0,1.0,0.0, Approved
0.2,0.4329896907216495,0.41581632653061223,0.8888888888888888,0.14166666666666672,0.030821917808219176,0.27319587628865977,0.33762886597938147,0.34693877551020413,0.0,1.0,0.0,1.0, Rejected
1.0,0.010309278350515462,0.01530612244897959,0.2222222222222222,0.32000000000000006,0.030821917808219176,0.015463917525773195,0.010309278350515462,0.0272108843537415,1.0,0.0,1.0,0.0, Rejected
0.0,0.24742268041237112,0.18367346938775508,0.0,0.9216666666666669,0.14726027397260272,0.20103092783505155,0.23969072164948452,0.09523809523809525,1.0,0.0,0.0,1.0, Approved
0.0,0.288659793814433,0.17091836734693877,0.4444444444444445,0.8016666666666667,0.25,0.03092783505154639,0.29381443298969073,0.1836734693877551,1.0,0.0,1.0,0.0, Approved
0.0,0.556701030927835,0.33418367346938777,0.0,0.2666666666666667,0.11986301369863013,0.211340206185567,0.37371134020618557,0.27891156462585037,1.0,0.0,1.0,0.0, Rejected
0.6000000000000001,0.3711340206185567,0.34183673469387754,0.7777777777777777,0.6033333333333335,0.1678082191780822,0.020618556701030927,0.3118556701030928,0.36054421768707484,0.0,1.0,0.0,1.0, Approved
1.0,0.9278350515463917,0.7423469387755102,0.3333333333333333,0.030000000000000027,0.6198630136986302,0.30412371134020616,0.8634020618556701,0.3673469387755102,1.0,0.0,0.0,1.0, Rejected
0.8,0.23711340206185563,0.24489795918367344,0.7777777777777777,0.09333333333333338,0.1917808219178082,0.13402061855670103,0.14948453608247422,0.1564625850340136,1.0,0.0,1.0,0.0, Rejected
0.0,0.3402061855670103,0.21683673469387754,0.5555555555555556,0.8383333333333334,0.18835616438356162,0.015463917525773195,0.20876288659793815,0.23129251700680273,1.0,0.0,1.0,0.0, Approved
0.6000000000000001,0.3195876288659794,0.18367346938775508,1.0,0.4766666666666667,0.05821917808219178,0.28865979381443296,0.26288659793814434,0.19727891156462588,0.0,1.0,0.0,1.0, Approved
0.6000000000000001,0.9587628865979381,0.5739795918367346,0.2222222222222222,0.03166666666666673,0.010273972602739725,0.9690721649484536,0.8711340206185567,0.6394557823129252,0.0,1.0,0.0,1.0, Rejected
0.2,0.5360824742268041,0.520408163265306,0.3333333333333333,0.7550000000000001,0.0684931506849315,0.041237113402061855,0.48195876288659795,0.2448979591836735,0.0,1.0,0.0,1.0, Approved
0.0,0.7628865979381443,0.6683673469387754,0.2222222222222222,0.3583333333333334,0.21575342465753422,0.768041237113402,0.5592783505154639,0.272108843537415,0.0,1.0,1.0,0.0, Rejected
1.0,0.21649484536082472,0.14795918367346936,0.2222222222222222,0.06500000000000006,0.1780821917808219,0.12886597938144329,0.20618556701030927,0.163265306122449,1.0,0.0,0.0,1.0, Rejected
1.0,0.5979381443298969,0.6045918367346939,1.0,0.5650000000000002,0.0136986301369863,0.37628865979381443,0.3814432989690722,0.44897959183673475,0.0,1.0,1.0,0.0, Approved
1.0,0.24742268041237112,0.22448979591836732,0.1111111111111111,0.015000000000000013,0.2226027397260274,0.07216494845360824,0.14432989690721648,0.23129251700680273,0.0,1.0,1.0,0.0, Approved
1.0,0.8865979381443299,0.6709183673469387,0.7777777777777777,0.40833333333333344,0.6575342465753424,0.8556701030927835,0.7757731958762887,0.5170068027210885,0.0,1.0,0.0,1.0, Rejected
0.2,0.4845360824742268,0.413265306122449,0.5555555555555556,0.2316666666666667,0.2602739726027397,0.07216494845360824,0.2577319587628866,0.489795918367347,1.0,0.0,0.0,1.0, Rejected
0.8,0.5154639175257731,0.3520408163265306,0.7777777777777777,0.30500000000000005,0.4075342465753425,0.041237113402061855,0.48711340206185566,0.1836734693877551,1.0,0.0,1.0,0.0, Rejected
0.8,0.7113402061855669,0.35714285714285715,0.6666666666666665,0.395,0.4726027397260274,0.5360824742268041,0.46134020618556704,0.41496598639455784,0.0,1.0,1.0,0.0, Rejected
0.2,0.9896907216494845,0.5331632653061223,0.1111111111111111,0.9750000000000001,0.6198630136986302,0.845360824742268,0.9536082474226805,0.7346938775510204,1.0,0.0,0.0,1.0, Approved
0.2,0.5463917525773195,0.3010204081632653,0.1111111111111111,0.08333333333333337,0.2191780821917808,0.4742268041237113,0.43556701030927836,0.46938775510204084,1.0,0.0,0.0,1.0, Rejected
0.6000000000000001,0.8969072164948453,0.895408163265306,0.6666666666666665,0.17333333333333334,0.7671232876712328,0.39690721649484534,0.6726804123711341,0.40136054421768713,1.0,0.0,0.0,1.0, Rejected
1.0,0.49484536082474223,0.3647959183673469,0.8888888888888888,0.3483333333333334,0.4075342465753425,0.12886597938144329,0.5025773195876289,0.33333333333333337,1.0,0.0,0.0,1.0, Rejected
0.0,0.010309278350515462,0.01020408163265306,0.7777777777777777,0.7983333333333333,0.010273972602739725,0.0,0.01804123711340206,0.0272108843537415,1.0,0.0,1.0,0.0, Approved
0.8,0.10309278350515463,0.07653061224489796,0.0,0.44000000000000006,0.07876712328767123,0.02577319587628866,0.1134020618556701,0.07482993197278912,1.0,0.0,1.0,0.0, Approved
0.6000000000000001,0.30927835051546393,0.20153061224489793,0.3333333333333333,0.018333333333333313,0.17123287671232879,0.28865979381443296,0.2680412371134021,0.108843537414966,1.0,0.0,1.0,0.0, Rejected
0.0,0.6804123711340205,0.4336734693877551,0.8888888888888888,0.9016666666666668,0.363013698630137,0.44329896907216493,0.40463917525773196,0.5918367346938775,0.0,1.0,0.0,1.0, Approved
0.0,0.16494845360824742,0.14540816326530612,0.5555555555555556,0.5966666666666667,0.10273972602739725,0.11855670103092783,0.10824742268041236,0.163265306122449,1.0,0.0,0.0,1.0, Approved
0.6000000000000001,0.288659793814433,0.20153061224489793,0.7777777777777777,0.6883333333333335,0.18493150684931509,0.29896907216494845,0.2757731958762887,0.23129251700680273,0.0,1.0,0.0,1.0, Approved
1.0,0.36082474226804123,0.29081632653061223,0.1111111111111111,0.18833333333333335,0.2910958904109589,0.28350515463917525,0.30154639175257736,0.1836734693877551,0.0,1.0,1.0,0.0, Approved
0.4,0.44329896907216493,0.43112244897959184,0.2222222222222222,0.8866666666666667,0.0958904109589041,0.4381443298969072,0.2731958762886598,0.45578231292517013,1.0,0.0,1.0,0.0, Approved
0.2,0.5773195876288659,0.4897959183673469,1.0,0.21833333333333338,0.476027397260274,0.25773195876288657,0.39432989690721654,0.22448979591836737,1.0,0.0,0.0,1.0, Rejected
0.0,0.3195876288659794,0.23979591836734693,0.6666666666666665,0.09333333333333338,0.339041095890411,0.24742268041237112,0.2345360824742268,0.1292517006802721,1.0,0.0,0.0,1.0, Rejected
0.4,0.44329896907216493,0.28316326530612246,0.4444444444444445,0.14666666666666672,0.4006849315068493,0.15463917525773196,0.36082474226804123,0.19727891156462588,1.0,0.0,1.0,0.0, Rejected
0.4,0.22680412371134018,0.18367346938775508,0.1111111111111111,0.9183333333333334,0.1095890410958904,0.03608247422680412,0.13659793814432988,0.163265306122449,1.0,0.0,0.0,1.0, Approved
1.0,0.08247422680412371,0.0816326530612245,0.8888888888888888,0.9700000000000002,0.03424657534246575,0.02577319587628866,0.06701030927835051,0.04081632653061225,1.0,0.0,0.0,1.0, Approved
0.8,0.9896907216494845,0.6811224489795917,0.0,0.15833333333333333,0.6438356164383562,0.15463917525773196,0.5850515463917526,0.6598639455782314,1.0,0.0,0.0,1.0, Rejected
0.4,0.4742268041237113,0.39540816326530615,1.0,0.9333333333333333,0.06164383561643835,0.17010309278350516,0.33762886597938147,0.34693877551020413,0.0,1.0,1.0,0.0, Approved
0.4,0.4639175257731959,0.29846938775510207,0.2222222222222222,0.3416666666666667,0.11986301369863013,0.1958762886597938,0.45618556701030927,0.1564625850340136,1.0,0.0,0.0,1.0, Rejected
0.4,0.7731958762886597,0.45918367346938777,1.0,0.3400000000000001,0.5034246575342466,0.02577319587628866,0.4639175257731959,0.3129251700680272,0.0,1.0,1.0,0.0, Rejected
0.6000000000000001,0.8350515463917525,0.7346938775510203,0.4444444444444445,0.6916666666666667,0.2123287671232877,0.61340206185567,0.6134020618556701,0.8095238095238095,0.0,1.0,1.0,0.0, Approved
0.0,0.29896907216494845,0.24999999999999997,0.6666666666666665,0.1266666666666667,0.2226027397260274,0.13402061855670103,0.2912371134020619,0.29251700680272114,0.0,1.0,1.0,0.0, Rejected
0.0,0.5257731958762886,0.4489795918367347,0.2222222222222222,0.6300000000000001,0.1643835616438356,0.20103092783505155,0.36340206185567014,0.2448979591836735,1.0,0.0,1.0,0.0, Approved
0.4,0.7628865979381443,0.6249999999999999,0.5555555555555556,0.44000000000000006,0.4828767123287671,0.31958762886597936,0.6288659793814433,0.45578231292517013,1.0,0.0,1.0,0.0, Approved
0.8,0.30927835051546393,0.2857142857142857,1.0,0.9400000000000002,0.3013698630136986,0.25773195876288657,0.3041237113402062,0.27891156462585037,1.0,0.0,0.0,1.0, Approved
1.0,0.6185567010309277,0.5586734693877551,1.0,0.865,0.4657534246575343,0.3402061855670103,0.5515463917525774,0.5918367346938775,0.0,1.0,0.0,1.0, Approved
0.4,0.4639175257731959,0.40561224489795916,0.5555555555555556,0.8366666666666667,0.0821917808219178,0.27835051546391754,0.37371134020618557,0.45578231292517013,1.0,0.0,0.0,1.0, Approved
0.2,0.16494845360824742,0.13265306122448978,0.4444444444444445,0.21000000000000008,0.17465753424657532,0.07731958762886598,0.14432989690721648,0.108843537414966,0.0,1.0,0.0,1.0, Rejected
0.6000000000000001,0.8041237113402061,0.6147959183673468,0.6666666666666665,0.16500000000000004,0.6575342465753424,0.27835051546391754,0.5231958762886598,0.7891156462585035,0.0,1.0,0.0,1.0, Rejected
0.8,0.5773195876288659,0.29846938775510207,0.5555555555555556,0.8516666666666668,0.3253424657534247,0.4536082474226804,0.3582474226804124,0.2108843537414966,1.0,0.0,1.0,0.0, Approved
